studentId,firstName,lastName,email,phone,dateOfBirth,gender,department,program,year,semester,division,batch,rollNumber,admissionDate,academicYear,guardianName,guardianPhone,guardianEmail,street,city,state,zipCode,country,
STU_CIV_051,Murali,Selvan,murali.selvan42@student.kongu.ac.in,6813436130,2005-02-24,Male,Civil Engineering,B.E.,1,1,A,B2,23CE051,2023-08-01,2023-2024,Balaji B,7719290750,balaji.b@gmail.com,"111, Main Street",Erode,Tamil Nadu,607169,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Civil Engineering,Construction Materials and Practices,Problem Solving and Programming in C,Engineering Drawing,Engineering Practices Laboratory,Physics Laboratory for Civil Engineering,Yoga and Values for Holistic Development,Student Induction Program"""
STU_CIV_052,Sindhu,Das,sindhu.das61@student.kongu.ac.in,7833686219,2005-06-11,Female,Civil Engineering,B.E.,1,1,A,B2,23CE052,2023-08-01,2023-2024,Manikandan Nathan,8256198466,manikandan.nathan@gmail.com,"157, Main Street",Erode,Tamil Nadu,635410,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Civil Engineering,Construction Materials and Practices,Problem Solving and Programming in C,Engineering Drawing,Engineering Practices Laboratory,Physics Laboratory for Civil Engineering,Yoga and Values for Holistic Development,Student Induction Program"""
STU_CIV_053,Senthil,S,senthil.s59@student.kongu.ac.in,8927254490,2004-06-12,Male,Civil Engineering,B.E.,1,1,A,B2,23CE053,2023-08-01,2023-2024,Murali S,7883136810,murali.s@gmail.com,"72, Main Street",Tiruppur,Tamil Nadu,633658,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Civil Engineering,Construction Materials and Practices,Problem Solving and Programming in C,Engineering Drawing,Engineering Practices Laboratory,Physics Laboratory for Civil Engineering,Yoga and Values for Holistic Development,Student Induction Program"""
STU_CIV_054,Senthil,Balan,senthil.balan69@student.kongu.ac.in,6769895860,2004-08-25,Male,Civil Engineering,B.E.,1,1,A,B2,23CE054,2023-08-01,2023-2024,Balaji Nair,8915540312,balaji.nair@gmail.com,"77, Main Street",Trichy,Tamil Nadu,623169,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Civil Engineering,Construction Materials and Practices,Problem Solving and Programming in C,Engineering Drawing,Engineering Practices Laboratory,Physics Laboratory for Civil Engineering,Yoga and Values for Holistic Development,Student Induction Program"""
STU_CIV_055,Ramya,A,ramya.a35@student.kongu.ac.in,8531813282,2004-08-01,Female,Civil Engineering,B.E.,1,1,A,B2,23CE055,2023-08-01,2023-2024,Senthil S,9371958551,senthil.s@gmail.com,"128, Main Street",Tiruppur,Tamil Nadu,603063,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Civil Engineering,Construction Materials and Practices,Problem Solving and Programming in C,Engineering Drawing,Engineering Practices Laboratory,Physics Laboratory for Civil Engineering,Yoga and Values for Holistic Development,Student Induction Program"""
STU_CIV_056,Senthil,B,senthil.b61@student.kongu.ac.in,9969207549,2004-10-28,Male,Civil Engineering,B.E.,1,1,A,B2,23CE056,2023-08-01,2023-2024,Rahul N,8562634623,rahul.n@gmail.com,"163, Main Street",Kanchipuram,Tamil Nadu,607951,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Civil Engineering,Construction Materials and Practices,Problem Solving and Programming in C,Engineering Drawing,Engineering Practices Laboratory,Physics Laboratory for Civil Engineering,Yoga and Values for Holistic Development,Student Induction Program"""
STU_CIV_057,Archana,Selvan,archana.selvan48@student.kongu.ac.in,8282291290,2004-10-27,Female,Civil Engineering,B.E.,1,1,A,B2,23CE057,2023-08-01,2023-2024,Vikram B,9102601094,vikram.b@gmail.com,"117, Main Street",Thanjavur,Tamil Nadu,613378,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Civil Engineering,Construction Materials and Practices,Problem Solving and Programming in C,Engineering Drawing,Engineering Practices Laboratory,Physics Laboratory for Civil Engineering,Yoga and Values for Holistic Development,Student Induction Program"""
STU_CIV_058,Ajay,Iyer,ajay.iyer15@student.kongu.ac.in,8264477984,2004-02-01,Male,Civil Engineering,B.E.,1,1,A,B2,23CE058,2023-08-01,2023-2024,Akash Balan,8338103572,akash.balan@gmail.com,"150, Main Street",Vellore,Tamil Nadu,636786,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Civil Engineering,Construction Materials and Practices,Problem Solving and Programming in C,Engineering Drawing,Engineering Practices Laboratory,Physics Laboratory for Civil Engineering,Yoga and Values for Holistic Development,Student Induction Program"""
STU_CIV_059,Divya,R,divya.r92@student.kongu.ac.in,9246399393,2005-06-11,Female,Civil Engineering,B.E.,1,1,A,B2,23CE059,2023-08-01,2023-2024,Aditya Selvan,6797265481,aditya.selvan@gmail.com,"158, Main Street",Kanchipuram,Tamil Nadu,600815,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Civil Engineering,Construction Materials and Practices,Problem Solving and Programming in C,Engineering Drawing,Engineering Practices Laboratory,Physics Laboratory for Civil Engineering,Yoga and Values for Holistic Development,Student Induction Program"""
STU_CIV_060,Venkatesh,Kumar,venkatesh.kumar99@student.kongu.ac.in,9893639319,2005-09-06,Male,Civil Engineering,B.E.,1,1,A,B2,23CE060,2023-08-01,2023-2024,Anish Balan,8683318947,anish.balan@gmail.com,"39, Main Street",Trichy,Tamil Nadu,601684,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Civil Engineering,Construction Materials and Practices,Problem Solving and Programming in C,Engineering Drawing,Engineering Practices Laboratory,Physics Laboratory for Civil Engineering,Yoga and Values for Holistic Development,Student Induction Program"""
STU_CIV_061,Rohan,Nathan,rohan.nathan70@student.kongu.ac.in,6206044089,2005-09-24,Male,Civil Engineering,B.E.,1,1,B,B1,23CE061,2023-08-01,2023-2024,Surya Vel,7375979211,surya.vel@gmail.com,"106, Main Street",Madurai,Tamil Nadu,633103,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Civil Engineering,Construction Materials and Practices,Problem Solving and Programming in C,Engineering Drawing,Engineering Practices Laboratory,Physics Laboratory for Civil Engineering,Yoga and Values for Holistic Development,Student Induction Program"""
STU_CIV_062,Sindhu,G,sindhu.g83@student.kongu.ac.in,9697371385,2004-02-14,Female,Civil Engineering,B.E.,1,1,B,B1,23CE062,2023-08-01,2023-2024,Sai Sharma,8319274694,sai.sharma@gmail.com,"12, Main Street",Vellore,Tamil Nadu,607103,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Civil Engineering,Construction Materials and Practices,Problem Solving and Programming in C,Engineering Drawing,Engineering Practices Laboratory,Physics Laboratory for Civil Engineering,Yoga and Values for Holistic Development,Student Induction Program"""
STU_CIV_063,Kavya,J,kavya.j60@student.kongu.ac.in,6399716386,2005-10-21,Female,Civil Engineering,B.E.,1,1,B,B1,23CE063,2023-08-01,2023-2024,Suresh M,9821818182,suresh.m@gmail.com,"56, Main Street",Tiruppur,Tamil Nadu,630544,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Civil Engineering,Construction Materials and Practices,Problem Solving and Programming in C,Engineering Drawing,Engineering Practices Laboratory,Physics Laboratory for Civil Engineering,Yoga and Values for Holistic Development,Student Induction Program"""
STU_CIV_064,Shanthi,N,shanthi.n65@student.kongu.ac.in,9119902069,2004-02-02,Female,Civil Engineering,B.E.,1,1,B,B1,23CE064,2023-08-01,2023-2024,Ajay Das,7273080180,ajay.das@gmail.com,"89, Main Street",Vellore,Tamil Nadu,608881,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Civil Engineering,Construction Materials and Practices,Problem Solving and Programming in C,Engineering Drawing,Engineering Practices Laboratory,Physics Laboratory for Civil Engineering,Yoga and Values for Holistic Development,Student Induction Program"""
STU_CIV_065,Sindhu,P,sindhu.p50@student.kongu.ac.in,7167465219,2005-12-09,Female,Civil Engineering,B.E.,1,1,B,B1,23CE065,2023-08-01,2023-2024,Pranav Pillai,6653220324,pranav.pillai@gmail.com,"55, Main Street",Chennai,Tamil Nadu,609748,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Civil Engineering,Construction Materials and Practices,Problem Solving and Programming in C,Engineering Drawing,Engineering Practices Laboratory,Physics Laboratory for Civil Engineering,Yoga and Values for Holistic Development,Student Induction Program"""
STU_CIV_066,Venkatesh,Gupta,venkatesh.gupta73@student.kongu.ac.in,8977918113,2005-09-18,Male,Civil Engineering,B.E.,1,1,B,B1,23CE066,2023-08-01,2023-2024,Akash N,7222952184,akash.n@gmail.com,"69, Main Street",Chennai,Tamil Nadu,608045,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Civil Engineering,Construction Materials and Practices,Problem Solving and Programming in C,Engineering Drawing,Engineering Practices Laboratory,Physics Laboratory for Civil Engineering,Yoga and Values for Holistic Development,Student Induction Program"""
STU_CIV_067,Pavithra,Reddy,pavithra.reddy61@student.kongu.ac.in,8718717698,2004-09-11,Female,Civil Engineering,B.E.,1,1,B,B1,23CE067,2023-08-01,2023-2024,Sai Pillai,8793815095,sai.pillai@gmail.com,"39, Main Street",Vellore,Tamil Nadu,635555,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Civil Engineering,Construction Materials and Practices,Problem Solving and Programming in C,Engineering Drawing,Engineering Practices Laboratory,Physics Laboratory for Civil Engineering,Yoga and Values for Holistic Development,Student Induction Program"""
STU_CIV_068,Swetha,Reddy,swetha.reddy44@student.kongu.ac.in,7195916444,2005-12-30,Female,Civil Engineering,B.E.,1,1,B,B1,23CE068,2023-08-01,2023-2024,Anish V,6377224761,anish.v@gmail.com,"123, Main Street",Kanchipuram,Tamil Nadu,636664,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Civil Engineering,Construction Materials and Practices,Problem Solving and Programming in C,Engineering Drawing,Engineering Practices Laboratory,Physics Laboratory for Civil Engineering,Yoga and Values for Holistic Development,Student Induction Program"""
STU_CIV_069,Indhu,Pillai,indhu.pillai99@student.kongu.ac.in,9439409999,2004-08-25,Female,Civil Engineering,B.E.,1,1,B,B1,23CE069,2023-08-01,2023-2024,Sai Das,7919678055,sai.das@gmail.com,"179, Main Street",Erode,Tamil Nadu,625008,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Civil Engineering,Construction Materials and Practices,Problem Solving and Programming in C,Engineering Drawing,Engineering Practices Laboratory,Physics Laboratory for Civil Engineering,Yoga and Values for Holistic Development,Student Induction Program"""
STU_CIV_070,Akash,N,akash.n87@student.kongu.ac.in,7719732507,2005-08-18,Male,Civil Engineering,B.E.,1,1,B,B1,23CE070,2023-08-01,2023-2024,Dinesh Selvan,7312752928,dinesh.selvan@gmail.com,"14, Main Street",Chennai,Tamil Nadu,617423,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Civil Engineering,Construction Materials and Practices,Problem Solving and Programming in C,Engineering Drawing,Engineering Practices Laboratory,Physics Laboratory for Civil Engineering,Yoga and Values for Holistic Development,Student Induction Program"""
STU_CIV_071,Nandhini,N,nandhini.n85@student.kongu.ac.in,7748798892,2005-06-18,Female,Civil Engineering,B.E.,1,1,B,B1,23CE071,2023-08-01,2023-2024,Murali Balan,9152963441,murali.balan@gmail.com,"168, Main Street",Madurai,Tamil Nadu,634309,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Civil Engineering,Construction Materials and Practices,Problem Solving and Programming in C,Engineering Drawing,Engineering Practices Laboratory,Physics Laboratory for Civil Engineering,Yoga and Values for Holistic Development,Student Induction Program"""
STU_CIV_072,Arjun,Reddy,arjun.reddy94@student.kongu.ac.in,9290101849,2005-01-10,Male,Civil Engineering,B.E.,1,1,B,B1,23CE072,2023-08-01,2023-2024,Vikram Reddy,7850653347,vikram.reddy@gmail.com,"140, Main Street",Madurai,Tamil Nadu,613774,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Civil Engineering,Construction Materials and Practices,Problem Solving and Programming in C,Engineering Drawing,Engineering Practices Laboratory,Physics Laboratory for Civil Engineering,Yoga and Values for Holistic Development,Student Induction Program"""
STU_CIV_073,Sneha,G,sneha.g25@student.kongu.ac.in,6749301148,2005-11-28,Female,Civil Engineering,B.E.,1,1,B,B1,23CE073,2023-08-01,2023-2024,Ajay R,7243130381,ajay.r@gmail.com,"83, Main Street",Madurai,Tamil Nadu,603824,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Civil Engineering,Construction Materials and Practices,Problem Solving and Programming in C,Engineering Drawing,Engineering Practices Laboratory,Physics Laboratory for Civil Engineering,Yoga and Values for Holistic Development,Student Induction Program"""
STU_CIV_074,Ananya,Nair,ananya.nair48@student.kongu.ac.in,9645258720,2004-03-27,Female,Civil Engineering,B.E.,1,1,B,B1,23CE074,2023-08-01,2023-2024,Ajay B,6965263400,ajay.b@gmail.com,"77, Main Street",Trichy,Tamil Nadu,623376,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Civil Engineering,Construction Materials and Practices,Problem Solving and Programming in C,Engineering Drawing,Engineering Practices Laboratory,Physics Laboratory for Civil Engineering,Yoga and Values for Holistic Development,Student Induction Program"""
STU_CIV_075,Preethi,Iyer,preethi.iyer82@student.kongu.ac.in,6295383563,2004-07-26,Female,Civil Engineering,B.E.,1,1,B,B1,23CE075,2023-08-01,2023-2024,Arjun Sharma,9137913565,arjun.sharma@gmail.com,"15, Main Street",Erode,Tamil Nadu,635563,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Civil Engineering,Construction Materials and Practices,Problem Solving and Programming in C,Engineering Drawing,Engineering Practices Laboratory,Physics Laboratory for Civil Engineering,Yoga and Values for Holistic Development,Student Induction Program"""
STU_CIV_076,Revathi,Das,revathi.das95@student.kongu.ac.in,9806721304,2004-10-20,Female,Civil Engineering,B.E.,1,1,B,B1,23CE076,2023-08-01,2023-2024,Aditya Sharma,9191025118,aditya.sharma@gmail.com,"121, Main Street",Kanchipuram,Tamil Nadu,609481,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Civil Engineering,Construction Materials and Practices,Problem Solving and Programming in C,Engineering Drawing,Engineering Practices Laboratory,Physics Laboratory for Civil Engineering,Yoga and Values for Holistic Development,Student Induction Program"""
STU_CIV_077,Rohan,Selvan,rohan.selvan93@student.kongu.ac.in,6343028094,2004-02-15,Male,Civil Engineering,B.E.,1,1,B,B1,23CE077,2023-08-01,2023-2024,Aditya Moorthy,8579948176,aditya.moorthy@gmail.com,"181, Main Street",Erode,Tamil Nadu,615878,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Civil Engineering,Construction Materials and Practices,Problem Solving and Programming in C,Engineering Drawing,Engineering Practices Laboratory,Physics Laboratory for Civil Engineering,Yoga and Values for Holistic Development,Student Induction Program"""
STU_CIV_078,Ganesh,Moorthy,ganesh.moorthy60@student.kongu.ac.in,6701471810,2005-01-24,Male,Civil Engineering,B.E.,1,1,B,B1,23CE078,2023-08-01,2023-2024,Venkatesh M,7682708019,venkatesh.m@gmail.com,"186, Main Street",Erode,Tamil Nadu,635234,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Civil Engineering,Construction Materials and Practices,Problem Solving and Programming in C,Engineering Drawing,Engineering Practices Laboratory,Physics Laboratory for Civil Engineering,Yoga and Values for Holistic Development,Student Induction Program"""
